open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1646092800000,43193.64000000,43594.21000000,43159.87000000,43375.98000000,6.41340500,1646093699999,278632.65640926,365,4.54434800,197377.95558466
1646093700000,43363.64000000,43407.66000000,43185.77000000,43383.02000000,3.10849700,1646094599999,134612.31626512,193,2.55580800,110700.01592723
1646094600000,43371.98000000,43538.95000000,43334.04000000,43522.73000000,2.07873100,1646095499999,90342.50414817,122,0.92600200,40258.56095001
1646095500000,43470.00000000,43744.92000000,43347.60000000,43580.86000000,5.07751300,1646096399999,221096.91932085,267,4.46141600,194285.04859585
1646096400000,43550.00000000,43611.22000000,43271.26000000,43271.26000000,4.41238900,1646097299999,191882.55643679,162,0.53984600,23520.33601986
1646097300000,43273.43000000,43375.06000000,43233.25000000,43259.47000000,1.23671900,1646098199999,53537.74213966,65,0.57001300,24689.67950344
1646098200000,43289.01000000,43435.57000000,43289.01000000,43386.35000000,1.67221500,1646099099999,72435.70341991,31,1.09784300,47552.35845918
1646099100000,43386.35000000,43401.00000000,43246.29000000,43248.44000000,0.94892200,1646099999999,41117.02189970,42,0.77390100,33531.51434980
1646100000000,43267.21000000,43286.76000000,43075.85000000,43090.28000000,4.07353400,1646100899999,175805.40687673,243,1.95752400,84491.67726876
1646100900000,43073.59000000,43213.50000000,42995.16000000,43043.67000000,0.82891600,1646101799999,35703.76349780,110,0.31016300,13368.37220279
1646101800000,43057.52000000,43117.95000000,42999.99000000,43114.93000000,1.46899200,1646102699999,63260.77583134,71,0.97734500,42086.54540121
1646102700000,43113.93000000,43177.08000000,43106.27000000,43177.08000000,0.39969500,1646103599999,17243.40510082,31,0.36059400,15557.28008962
1646103600000,43102.16000000,43102.16000000,42956.61000000,42956.61000000,0.44165400,1646104499999,19005.69557864,41,0.00949000,409.03949840
1646104500000,42956.61000000,43053.17000000,42844.80000000,43053.17000000,1.18456400,1646105399999,50816.36656319,90,0.10308600,4430.24928029
1646105400000,43068.21000000,43096.51000000,42987.25000000,43096.51000000,0.91861800,1646106299999,39531.23016076,43,0.29236900,12579.09989272
1646106300000,43103.47000000,43177.08000000,43075.60000000,43127.59000000,1.48530500,1646107199999,64092.91550099,53,1.09322900,47173.92119064
1646107200000,43113.82000000,43273.57000000,43080.17000000,43273.57000000,0.56485900,1646108099999,24376.66378501,46,0.20118000,8693.58970005
1646108100000,43263.04000000,43272.99000000,43111.36000000,43214.29000000,0.56570100,1646108999999,24448.14430421,33,0.52240500,22579.77726291
1646109000000,43258.19000000,43296.17000000,43200.00000000,43271.91000000,0.63198100,1646109899999,27338.23772559,33,0.56581000,24477.12434753
1646109900000,43225.08000000,43405.41000000,43225.08000000,43353.84000000,2.95437000,1646110799999,128019.29085444,94,0.58270100,25274.63686204
1646110800000,43358.13000000,43381.80000000,43232.43000000,43255.55000000,0.59383400,1646111699999,25708.47326057,67,0.21440800,9291.08821214
1646111700000,43274.80000000,43274.80000000,43183.09000000,43236.00000000,1.48382600,1646112599999,64125.16807396,54,0.96492700,41705.85779663
1646112600000,43218.50000000,43239.14000000,43165.04000000,43165.04000000,0.43389400,1646113499999,18733.61097222,24,0.01560300,674.65356792
1646113500000,43158.09000000,43244.46000000,43151.92000000,43240.62000000,0.16311100,1646114399999,7050.07196935,15,0.15522000,6709.49044618
1646114400000,43193.23000000,43195.36000000,43050.00000000,43195.36000000,1.97268300,1646115299999,85035.49060254,73,1.27043600,54747.80820849
1646115300000,43222.22000000,43357.21000000,43222.22000000,43278.85000000,0.76571100,1646116199999,33165.95680724,49,0.62324900,26989.49968864
1646116200000,43359.39000000,43425.43000000,43247.31000000,43247.31000000,0.92997300,1646117099999,40282.83175098,58,0.44297800,19188.80893819
1646117100000,43258.42000000,43478.57000000,43258.42000000,43449.18000000,3.07869600,1646117999999,133694.75583695,85,2.35932200,102464.37701233
1646118000000,43431.73000000,43575.21000000,43418.24000000,43538.11000000,2.31404000,1646118899999,100740.66350468,118,2.10438800,91623.25071328
1646118900000,43520.24000000,43535.89000000,43354.19000000,43389.91000000,1.10939000,1646119799999,48185.02605616,55,0.55684800,24183.80499654
1646119800000,43393.39000000,43453.06000000,43295.17000000,43309.70000000,0.80878500,1646120699999,35085.21032001,44,0.55731300,24179.29198002
1646120700000,43309.76000000,43507.82000000,43309.76000000,43499.99000000,0.35463000,1646121599999,15407.59796094,32,0.04194300,1819.17848224
1646121600000,43500.00000000,43521.14000000,43424.90000000,43424.90000000,0.03890600,1646122499999,1692.46664929,27,0.02961000,1288.28064565
1646122500000,43444.27000000,43710.37000000,43326.71000000,43499.99000000,3.93867200,1646123399999,171685.23668700,238,3.36070400,146507.66909705
1646123400000,43510.44000000,43594.21000000,43447.76000000,43563.38000000,0.43382400,1646124299999,18886.95198659,56,0.39790300,17324.24910349
1646124300000,43606.17000000,43631.90000000,43423.67000000,43502.43000000,0.97063200,1646125199999,42217.77966326,52,0.62835700,27333.72930958
1646125200000,43499.99000000,43499.99000000,43345.74000000,43345.74000000,0.47045900,1646126099999,20435.75820591,44,0.00273900,118.99537256
