open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1583020800000,8523.66000000,8597.04000000,8523.66000000,8581.44000000,0.74376300,1583021699999,6383.81866229,15,0.54064100,4640.40384222
1583021700000,8582.00000000,8607.78000000,8582.00000000,8605.36000000,0.82657000,1583022599999,7108.65026967,17,0.65760600,5658.60122167
1583022600000,8583.10000000,8585.64000000,8556.34000000,8562.83000000,1.07001000,1583023499999,9178.47147949,30,0.16687900,1430.56543214
1583023500000,8553.67000000,8565.21000000,8553.67000000,8564.96000000,0.05475700,1583024399999,468.69732226,5,0E-8,0E-8
1583024400000,8544.03000000,8550.95000000,8518.19000000,8518.19000000,0.10615000,1583025299999,905.86581472,13,0.03053600,260.45240000
1583025300000,8523.57000000,8567.52000000,8523.57000000,8552.98000000,1.96074100,1583026199999,16732.37242957,22,1.33694600,11404.44108020
1583026200000,8561.28000000,8603.82000000,8553.77000000,8603.82000000,0.95655700,1583027099999,8199.88302038,11,0.35692600,3069.06087950
1583027100000,8610.15000000,8639.16000000,8607.11000000,8637.78000000,1.74377500,1583027999999,15044.34831866,33,1.52280600,13140.60354867
1583028000000,8652.78000000,8666.77000000,8631.24000000,8633.24000000,0.97551400,1583028899999,8436.53888906,17,0.10128200,875.62213436
1583028900000,8640.23000000,8653.50000000,8624.38000000,8645.97000000,1.01127800,1583029799999,8739.71928585,34,0.71738900,6201.49091387
1583029800000,8646.49000000,8646.49000000,8634.09000000,8634.09000000,0.18254000,1583030699999,1577.70443522,6,0.01505300,129.99707765
1583030700000,8649.60000000,8649.60000000,8635.10000000,8641.86000000,0.06169400,1583031599999,533.00291338,9,0.01198000,103.51006532
1583031600000,8633.58000000,8641.30000000,8628.38000000,8641.30000000,0.81776200,1583032499999,7061.83001261,12,0.28837800,2489.06361225
1583032500000,8650.94000000,8663.75000000,8648.04000000,8663.75000000,0.02796000,1583033399999,241.95899851,4,0.00598100,51.81788875
1583033400000,8651.63000000,8652.13000000,8638.39000000,8638.39000000,0.30537800,1583034299999,2641.56422069,9,0E-8,0E-8
1583034300000,8634.95000000,8638.67000000,8623.52000000,8623.52000000,0.72819000,1583035199999,6286.63681066,14,0.14051600,1213.34863420
1583035200000,8622.13000000,8628.74000000,8592.32000000,8597.62000000,0.63405800,1583036099999,5453.34602178,12,0.53475400,4598.57895566
1583036100000,8579.57000000,8587.41000000,8560.81000000,8569.77000000,0.05553900,1583036999999,476.12572065,10,0E-8,0E-8
1583037000000,8577.01000000,8584.94000000,8577.01000000,8580.83000000,0.13126600,1583037899999,1126.40577437,4,0.06987500,599.72105592
1583037900000,8578.46000000,8593.71000000,8575.65000000,8593.71000000,0.53400500,1583038799999,4588.64103768,6,0.50117700,4306.95615524
1583038800000,8572.54000000,8572.54000000,8569.23000000,8569.23000000,0.30000000,1583039699999,2570.84445061,3,0E-8,0E-8
1583039700000,8553.69000000,8553.69000000,8550.13000000,8550.13000000,0.01782600,1583040599999,152.43228866,3,0E-8,0E-8
1583040600000,8565.61000000,8577.80000000,8556.40000000,8577.80000000,2.01686600,1583041499999,17280.91990725,14,1.44459400,12379.19495297
1583041500000,8586.09000000,8586.85000000,8586.09000000,8586.85000000,0.01435100,1583042399999,123.22898983,2,0.01317400,113.12316190
1583042400000,8586.85000000,8586.85000000,8586.85000000,8586.85000000,0E-8,1583043299999,0E-8,0,0E-8,0E-8
