open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1661990400000,20054.12000000,20136.82000000,20009.20000000,20102.32000000,15.98258000,1661991299999,320950.38012934,445,7.81555900,156929.70597057
1661991300000,20106.43000000,20133.08000000,20062.04000000,20089.67000000,10.00386200,1661992199999,201023.18770429,323,3.58997800,72148.61968098
1661992200000,20094.17000000,20119.65000000,19920.62000000,19929.97000000,20.28509200,1661993099999,405895.89077449,508,8.97651100,179733.61309733
1661993100000,19929.96000000,20087.44000000,19920.62000000,20065.52000000,21.60015500,1661993999999,432007.42894951,490,12.15506800,243069.07054791
1661994000000,20062.69000000,20128.46000000,20057.51000000,20066.36000000,11.28850400,1661994899999,226904.60712855,414,5.23949400,105332.31541839
1661994900000,20069.75000000,20141.94000000,20069.75000000,20119.53000000,10.73743500,1661995799999,215972.85340095,352,5.19902400,104597.38420259
1661995800000,20118.37000000,20180.95000000,20098.97000000,20151.14000000,9.87462100,1661996699999,198785.36857913,357,4.30263300,86622.15843427
1661996700000,20147.51000000,20158.73000000,20117.31000000,20127.37000000,4.54435200,1661997599999,91491.40558921,264,1.64514800,33126.69564920
1661997600000,20130.03000000,20199.11000000,20125.88000000,20172.61000000,13.04087000,1661998499999,262971.69519555,354,8.40877300,169545.16377954
1661998500000,20181.06000000,20203.98000000,20166.40000000,20189.68000000,6.72741400,1661999399999,135791.38555853,278,4.12318100,83221.91780955
1661999400000,20187.91000000,20196.79000000,20124.99000000,20131.11000000,20.30014200,1662000299999,409243.06463737,400,12.79000200,257824.43862936
1662000300000,20127.29000000,20129.49000000,20071.84000000,20119.45000000,11.10405800,1662001199999,223209.89586200,276,5.45658500,109696.58164347
1662001200000,20116.98000000,20177.88000000,20108.83000000,20137.24000000,17.13612900,1662002099999,345190.82389845,303,8.69354200,175096.05385842
1662002100000,20137.06000000,20171.02000000,20122.18000000,20135.13000000,8.41100700,1662002999999,169513.07809996,276,2.80530300,56527.50277306
1662003000000,20135.58000000,20140.20000000,20035.89000000,20051.42000000,16.00287900,1662003899999,321391.46348205,326,5.82743500,116995.09516341
