open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1664582400000,19424.58000000,19461.62000000,19409.88000000,19453.59000000,6.45148400,1664583299999,125430.92044072,130,4.32372100,84060.90737556
1664583300000,19457.90000000,19482.44000000,19435.35000000,19456.43000000,7.73694200,1664584199999,150533.52922267,105,3.50604200,68230.26356741
1664584200000,19451.72000000,19451.72000000,19353.49000000,19355.41000000,30.88576200,1664585099999,598962.01326323,341,13.04964400,253049.00826667
1664585100000,19365.86000000,19399.47000000,19356.27000000,19397.13000000,3.75102400,1664585999999,72689.48404677,70,3.04325400,58972.96784122
1664586000000,19388.54000000,19402.48000000,19371.71000000,19382.13000000,4.60048500,1664586899999,89193.55034148,85,1.93951900,37615.04406490
1664586900000,19389.97000000,19400.00000000,19365.77000000,19377.91000000,11.25597600,1664587799999,218181.02242024,143,2.25109000,43640.43072168
1664587800000,19382.85000000,19414.50000000,19374.59000000,19391.13000000,10.40389100,1664588699999,201803.58401452,127,5.29603300,102726.86685568
1664588700000,19391.79000000,19430.36000000,19387.22000000,19423.79000000,2.46641900,1664589599999,47871.17287519,68,1.07755200,20912.89042950
1664589600000,19425.06000000,19426.10000000,19394.25000000,19402.96000000,2.62527000,1664590499999,50946.89088517,72,1.56340700,30338.20600307
1664590500000,19394.52000000,19420.17000000,19393.30000000,19408.83000000,7.63846400,1664591399999,148233.12276985,111,3.19433300,61983.98977869
1664591400000,19407.19000000,19434.96000000,19398.26000000,19398.64000000,11.73832800,1664592299999,228001.58738380,168,5.54003100,107617.36038247
1664592300000,19408.83000000,19430.00000000,19407.52000000,19413.06000000,2.87209700,1664593199999,55764.32596748,38,1.72659700,33518.84151700
1664593200000,19416.04000000,19433.44000000,19380.32000000,19385.81000000,6.94942800,1664594099999,134892.26727650,186,2.19352700,42587.05285624
1664594100000,19392.71000000,19411.51000000,19368.43000000,19368.43000000,4.63343700,1664594999999,89859.20149381,153,1.35947100,26375.95520660
1664595000000,19360.05000000,19404.30000000,19358.11000000,19396.14000000,4.79280700,1664595899999,92952.35067861,153,1.83856600,35660.49116175
1664595900000,19396.31000000,19415.25000000,19394.97000000,19410.52000000,4.51880800,1664596799999,87700.62176835,109,2.34283100,45472.67305862
1664596800000,19416.34000000,19419.64000000,19392.13000000,19412.39000000,5.68852100,1664597699999,110375.45269275,148,2.48779600,48277.73724807
1664597700000,19411.16000000,19411.16000000,19368.90000000,19375.62000000,4.30080700,1664598599999,83384.58687075,109,0.42329600,8207.48770340
1664598600000,19374.17000000,19410.81000000,19374.17000000,19406.34000000,6.10821000,1664599499999,118504.28776587,121,2.08618800,40474.03864736
1664599500000,19408.44000000,19420.66000000,19378.02000000,19404.03000000,9.95532700,1664600399999,193106.44611343,176,5.14024400,99697.10783098
