open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1638316800000,56975.25000000,57515.41000000,56600.00000000,57156.75000000,5.00633600,1638317699999,285633.94823400,332,1.65126800,94164.88601637
1638317700000,57233.70000000,57490.77000000,57233.70000000,57490.77000000,1.08443300,1638318599999,62178.02129318,76,0.92384400,52968.39166899
1638318600000,57521.96000000,57670.49000000,57221.91000000,57437.59000000,1.09289300,1638319499999,62837.17538158,124,0.71754400,41295.95626057
1638319500000,57331.87000000,57667.02000000,57331.86000000,57588.76000000,1.19937400,1638320399999,69030.62990606,99,1.04262900,60018.86972737
1638320400000,57588.76000000,57588.76000000,57311.62000000,57335.62000000,0.57967600,1638321299999,33276.71019061,72,0.21684000,12452.12511175
1638321300000,57315.36000000,57315.36000000,57000.00000000,57091.37000000,11.86756400,1638322199999,676789.90632886,146,8.39314500,478511.19174653
1638322200000,57079.33000000,57212.57000000,56922.92000000,56979.91000000,0.41912700,1638323099999,23941.79752644,68,0.36574900,20897.04504591
1638323100000,57042.96000000,57176.90000000,56986.25000000,56986.25000000,0.73691800,1638323999999,42043.55020106,60,0.55605700,31724.92001289
1638324000000,57029.38000000,57059.30000000,56842.10000000,56906.67000000,0.50872900,1638324899999,28980.78217956,48,0.40156000,22878.91374737
1638324900000,56878.02000000,56927.71000000,56806.97000000,56890.00000000,0.30698400,1638325799999,17455.41035654,44,0.26682400,15170.76796767
1638325800000,56904.71000000,57148.32000000,56904.71000000,57148.32000000,1.62132400,1638326699999,92461.67587979,84,1.19031700,67883.52688885
1638326700000,57146.10000000,57355.22000000,57146.10000000,57234.63000000,0.70820000,1638327599999,40556.51278285,45,0.23402100,13406.70951809
1638327600000,57234.46000000,57337.54000000,57167.14000000,57204.99000000,1.29235400,1638328499999,73944.95996997,73,0.22742800,13024.43617890
1638328500000,57169.99000000,57191.40000000,57087.72000000,57120.56000000,1.57984700,1638329399999,90253.58235048,80,0.91077600,52035.11649618
