id,price,qty,quote_qty,time,is_buyer_maker
27202397,43998.83000000,0.00006000,2.63992980,1704153600560,False
27202398,43999.99000000,0.00701000,308.43992990,1704153600560,False
27202399,43999.99000000,0.00750000,329.99992500,1704153600560,False
27202400,44000.00000000,0.15925000,7007.00000000,1704153600560,False
27202401,44000.00000000,0.09757000,4293.08000000,1704153600809,False
27202402,43999.99000000,0.00003000,1.31999970,1704153601580,True
27202403,43999.99000000,0.00003000,1.31999970,1704153602962,False
27202404,43999.99000000,0.00024000,10.55999760,1704153603832,False
27202405,43999.99000000,0.00048000,21.11999520,1704153603868,False
27202406,43999.99000000,0.00078000,34.31999220,1704153603868,False
27202407,43999.99000000,0.00013000,5.71999870,1704153603868,False
27202408,43999.99000000,0.00010000,4.39999900,1704153604028,False
27202409,44000.00000000,0.00032000,14.08000000,1704153604028,False
27202410,44000.00000000,0.00003000,1.32000000,1704153604984,False
27202411,43969.00000000,0.00259000,113.87971000,1704153605686,True
27202412,43999.98000000,0.00250000,109.99995000,1704153605713,False
27202413,43999.99000000,0.02135000,939.39978650,1704153605713,False
27202414,43999.99000000,0.00003000,1.31999970,1704153606895,False
27202415,43999.99000000,0.00442000,194.47995580,1704153607755,False
27202416,43999.99000000,0.00011000,4.83999890,1704153607805,True
27202417,44000.00000000,0.00063000,27.72000000,1704153609967,False
27202418,44000.00000000,0.00003000,1.32000000,1704153610815,False
27202419,43999.99000000,0.00002000,0.87999980,1704153611342,True
27202420,43999.99000000,0.00002000,0.87999980,1704153611342,True
27202421,43999.99000000,0.00001000,0.43999990,1704153611428,True
27202422,43999.99000000,0.00076000,33.43999240,1704153611428,True
27202423,43999.99000000,0.00065000,28.59999350,1704153611428,True
27202424,43999.99000000,0.00004000,1.75999960,1704153612296,True
27202425,43969.02000000,0.00137000,60.23755740,1704153612693,True
27202426,43999.99000000,0.00003000,1.31999970,1704153612823,False
27202427,43999.99000000,0.00003000,1.31999970,1704153614838,False
27202428,43999.99000000,0.00003000,1.31999970,1704153616954,False
27202429,43969.02000000,0.00035000,15.38915700,1704153617293,True
27202430,43969.02000000,0.00033000,14.50977660,1704153619178,True
27202431,43999.00000000,0.00056000,24.63944000,1704153620484,False
27202432,43999.99000000,0.00076000,33.43999240,1704153620484,False
27202433,43999.99000000,0.00006000,2.63999940,1704153621065,False
27202434,43999.99000000,0.00036000,15.83999640,1704153621065,False
27202435,43999.99000000,0.00003000,1.31999970,1704153622737,False
27202436,43999.99000000,0.00050000,21.99999500,1704153624391,False
27202437,44000.00000000,0.10648000,4685.12000000,1704153624391,False
27202438,44000.00000000,0.00113000,49.72000000,1704153624391,False
27202439,44000.00000000,0.00092000,40.48000000,1704153624391,False
27202440,44000.00000000,0.50558000,22245.52000000,1704153624391,False
27202441,43999.99000000,0.00003000,1.31999970,1704153624597,True
27202442,43999.99000000,0.00003000,1.31999970,1704153626540,True
27202443,43999.99000000,0.00003000,1.31999970,1704153628152,True
27202444,43999.99000000,0.00003000,1.31999970,1704153630145,True
27202445,43999.99000000,0.00003000,1.31999970,1704153632026,True
27202446,43999.99000000,0.00006000,2.63999940,1704153641566,False
27202447,44000.00000000,0.00101000,44.44000000,1704153641566,False
27202448,44000.00000000,0.00023000,10.12000000,1704153642663,False
27202449,44000.00000000,0.26211000,11532.84000000,1704153646919,False
27202450,43970.00000000,0.00200000,87.94000000,1704153650799,True
27202451,43970.00000000,0.00681000,299.43570000,1704153650799,True
27202452,43969.02000000,0.00003000,1.31907060,1704153650799,True
27202453,43969.02000000,0.00003000,1.31907060,1704153650799,True
27202454,43969.00000000,0.07792000,3426.06448000,1704153654619,False
27202455,43969.00000000,0.00031000,13.63039000,1704153654673,False
27202456,43969.00000000,0.04067000,1788.21923000,1704153662226,False
27202457,43961.25000000,0.00439000,192.98988750,1704153663067,True
27202458,43969.00000000,0.00078000,34.29582000,1704153663606,True
