open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1627776000000,41454.28000000,41551.34000000,41109.41000000,41503.84000000,28.32234400,1627776899999,1170205.58699421,608,16.24382200,671274.34181834
1627776900000,41487.78000000,41646.60000000,41457.12000000,41613.39000000,4.17903400,1627777799999,173674.39046467,112,1.85138400,76935.35352707
1627777800000,41635.16000000,41696.33000000,41554.23000000,41696.32000000,3.23996900,1627778699999,134928.04896016,137,1.40784500,58630.02076138
1627778700000,41696.33000000,41769.82000000,41666.86000000,41694.07000000,5.48985900,1627779599999,229093.20440785,170,1.64804600,68763.18659055
1627779600000,41760.32000000,41909.42000000,41684.65000000,41851.95000000,7.14983700,1627780499999,298989.38070923,257,3.41520000,142792.74167493
1627780500000,41892.78000000,41924.39000000,41635.02000000,41740.04000000,5.94049000,1627781399999,248117.75086164,161,3.10562800,129705.82555335
1627781400000,41755.24000000,41778.96000000,41696.62000000,41724.66000000,3.03647800,1627782299999,126728.81679994,65,0.93736700,39113.56414084
1627782300000,41749.23000000,41787.09000000,41672.33000000,41696.18000000,1.37253200,1627783199999,57259.90191038,46,0.54073000,22545.07291941
1627783200000,41730.92000000,41738.13000000,41660.16000000,41673.89000000,1.69171000,1627784099999,70538.33353027,40,0.98936700,41236.01806925
1627784100000,41665.41000000,41714.47000000,41642.56000000,41714.47000000,1.86563200,1627784999999,77749.88162992,39,1.12381000,46839.75761109
1627785000000,41721.00000000,41740.22000000,41649.22000000,41733.98000000,3.08940700,1627785899999,128849.03512593,74,1.50500000,62755.04204599
1627785900000,41739.48000000,41827.55000000,41736.50000000,41827.55000000,2.26787200,1627786799999,94719.46680903,69,0.52179400,21788.92084562
1627786800000,41825.68000000,41976.07000000,41825.68000000,41951.96000000,7.94389500,1627787699999,332851.25691107,161,4.69406500,196652.95173304
1627787700000,41958.54000000,42341.35000000,41903.85000000,42261.46000000,21.49952900,1627788599999,905070.35840173,806,10.35866300,436114.28443439
1627788600000,42259.66000000,42379.32000000,42152.54000000,42307.21000000,9.11198000,1627789499999,385437.57869857,263,5.87468800,248505.06678788
1627789500000,42315.25000000,42572.97000000,42239.39000000,42448.36000000,16.87058400,1627790399999,716283.74459624,504,9.40194500,399306.96729044
1627790400000,42425.15000000,42439.61000000,42269.09000000,42367.04000000,4.16875700,1627791299999,176511.18074466,149,1.82312500,77190.65923780
1627791300000,42382.89000000,42388.59000000,42144.52000000,42290.79000000,3.94901000,1627792199999,166831.39043299,133,1.76664300,74640.94036546
1627792200000,42289.41000000,42298.96000000,42192.35000000,42229.93000000,2.06425800,1627793099999,87180.07814731,53,1.54803500,65367.20410512
1627793100000,42293.17000000,42294.79000000,42045.97000000,42064.39000000,6.42828400,1627793999999,270789.74982908,153,3.00400600,126595.40919786
1627794000000,42059.05000000,42148.38000000,41680.15000000,41738.74000000,13.34562000,1627794899999,559411.98893432,454,5.44039900,227801.32334048
1627794900000,41735.04000000,41938.04000000,41735.04000000,41866.25000000,3.04849700,1627795799999,127663.04618763,91,1.42168600,59562.87601783
1627795800000,41821.41000000,41963.86000000,41789.57000000,41877.93000000,4.45321900,1627796699999,186406.56002929,90,2.06493900,86408.56226981
1627796700000,41867.70000000,41890.43000000,41793.38000000,41831.70000000,1.13252600,1627797599999,47392.64629084,36,0.30590700,12797.17946010
1627797600000,41830.21000000,41863.67000000,41607.45000000,41778.04000000,11.77593700,1627798499999,491850.80297649,225,5.14117900,214807.07902726
1627798500000,41786.87000000,41828.13000000,41752.75000000,41752.75000000,1.26069400,1627799399999,52674.29038490,42,0.66776100,27903.80799323
1627799400000,41754.17000000,41809.81000000,41671.07000000,41672.73000000,2.55101500,1627800299999,106403.69344676,70,1.25802100,52477.53237898
1627800300000,41715.89000000,41777.86000000,41709.35000000,41721.33000000,1.45603900,1627801199999,60812.55543180,30,0.19921600,8320.65821078
1627801200000,41719.38000000,41786.83000000,41719.38000000,41747.97000000,1.21147800,1627802099999,50588.76119795,34,0.68842200,28741.83694936
1627802100000,41736.99000000,41764.05000000,41592.97000000,41760.15000000,2.89659100,1627802999999,120801.99417010,84,1.82834500,76249.83915072
1627803000000,41760.15000000,41812.64000000,41747.06000000,41768.85000000,2.89905100,1627803899999,121160.88480004,59,1.65207700,69055.97492590
1627803900000,41778.51000000,41778.51000000,41639.59000000,41676.30000000,2.95409900,1627804799999,123119.02824317,36,0.20615800,8599.01025910
1627804800000,41695.09000000,41801.19000000,41651.53000000,41725.35000000,2.25740300,1627805699999,94178.09142017,70,1.87539800,78234.56622286
1627805700000,41766.64000000,41791.11000000,41751.15000000,41754.26000000,0.98001800,1627806599999,40929.38795967,29,0.64593100,26976.92507135
1627806600000,41712.70000000,41808.99000000,41712.70000000,41724.05000000,1.52348600,1627807499999,63629.47871948,36,0.84066000,35103.12197079
1627807500000,41690.77000000,41750.00000000,41640.68000000,41742.53000000,2.27194400,1627808399999,94709.23084645,59,0.93621700,39040.49028900
1627808400000,41759.17000000,41910.48000000,41724.33000000,41818.00000000,1.86325900,1627809299999,77938.61851776,61,1.39955500,58546.73555751
1627809300000,41842.02000000,41933.93000000,41842.02000000,41921.52000000,1.86143100,1627810199999,77988.35621630,44,0.31212200,13066.47790494
1627810200000,41925.82000000,41941.42000000,41834.51000000,41874.09000000,0.53306900,1627811099999,22332.35815258,21,0.08960100,3752.29415608
1627811100000,41888.33000000,41924.99000000,41860.82000000,41912.22000000,0.40178300,1627811999999,16823.62917662,19,0.20128300,8427.29034345
1627812000000,41905.25000000,41905.25000000,41732.03000000,41784.64000000,4.47021600,1627812899999,186861.87518732,75,2.86397500,119705.63574568
1627812900000,41762.79000000,41766.28000000,41653.67000000,41712.50000000,4.20792700,1627813799999,175586.99202929,64,2.05713500,85807.91455480
1627813800000,41692.28000000,41738.05000000,41644.97000000,41672.17000000,2.55758400,1627814699999,106607.35639940,63,1.51516300,63164.24782514
1627814700000,41700.29000000,41700.29000000,41364.65000000,41504.03000000,12.38469400,1627815599999,513762.55538276,404,5.59448300,231967.22916491
1627815600000,41470.05000000,41595.31000000,41397.32000000,41415.50000000,6.10933100,1627816499999,253528.85509925,143,2.59632800,107743.80469586
1627816500000,41421.82000000,41470.30000000,41330.01000000,41417.42000000,2.47589100,1627817399999,102440.82321079,120,1.76207500,72888.00042087
1627817400000,41481.98000000,41603.43000000,41475.66000000,41596.77000000,2.55753700,1627818299999,106248.42719068,63,1.61485700,67060.76147873
1627818300000,41573.00000000,41611.10000000,41525.65000000,41581.44000000,2.57539400,1627819199999,107033.68830438,35,0.39270900,16323.14200404
1627819200000,41572.78000000,41729.80000000,41538.47000000,41693.11000000,1.67895200,1627820099999,69890.52597808,61,0.98705800,41071.91290761
1627820100000,41716.12000000,41724.71000000,41643.77000000,41662.85000000,1.16730800,1627820999999,48668.46258705,34,0.60307600,25147.67998108
1627821000000,41686.74000000,41803.38000000,41666.82000000,41678.72000000,2.70552600,1627821899999,112890.66668217,64,2.21870900,92569.34089350
1627821900000,41639.19000000,41648.39000000,41556.69000000,41556.69000000,0.64009700,1627822799999,26639.15461406,19,0.51229600,21320.93898313
1627822800000,41545.79000000,41600.55000000,41486.13000000,41500.00000000,3.21451000,1627823699999,133588.50704583,54,1.97808900,82213.85301476
1627823700000,41473.68000000,41541.08000000,41378.77000000,41462.98000000,4.41573000,1627824599999,183087.61660560,128,3.07383100,127438.66058292
1627824600000,41465.06000000,41555.97000000,41415.76000000,41466.45000000,3.26549600,1627825499999,135445.87522932,85,1.70443100,70699.52606595
1627825500000,41432.35000000,41494.61000000,41417.83000000,41417.83000000,2.10753100,1627826399999,87350.10197038,45,1.33802200,55458.81162840
1627826400000,41387.65000000,41522.24000000,41329.02000000,41479.82000000,3.96894600,1627827299999,164308.68568168,75,1.35793700,56287.61613053
1627827300000,41473.87000000,41474.77000000,41385.43000000,41416.15000000,2.02297700,1627828199999,83785.64463436,72,1.60984500,66670.82105506
1627828200000,41433.69000000,41434.30000000,41323.66000000,41356.08000000,7.72567500,1627829099999,319512.82106380,166,3.24180000,134091.85539346
1627829100000,41334.49000000,41415.02000000,41205.58000000,41379.30000000,8.21978600,1627829999999,339373.98417194,183,4.00304400,165429.41649968
1627830000000,41294.15000000,41403.99000000,41253.26000000,41369.48000000,2.01790600,1627830899999,83402.95814731,48,1.04207500,43068.72210824
1627830900000,41370.54000000,41524.63000000,41350.94000000,41491.28000000,3.59241700,1627831799999,149020.33050514,76,1.60932900,66758.12819424
1627831800000,41490.99000000,41493.91000000,41422.17000000,41446.84000000,2.96153100,1627832699999,122780.01650641,73,2.09512100,86858.88676178
1627832700000,41413.04000000,41413.04000000,41161.64000000,41299.50000000,10.23112400,1627833599999,422189.08574405,185,5.24759700,216525.01626395
1627833600000,41277.52000000,41288.43000000,41077.92000000,41093.56000000,13.16933000,1627834499999,542724.81859972,256,6.32094900,260422.84325540
1627834500000,41113.13000000,41128.56000000,40733.76000000,40878.94000000,43.40452600,1627835399999,1775931.80534094,822,20.60414200,842963.60149652
1627835400000,40863.79000000,40942.22000000,40738.28000000,40894.05000000,8.24123100,1627836299999,336622.61857523,175,4.16947900,170284.53756071
1627836300000,40901.04000000,41338.50000000,40879.69000000,41245.92000000,15.51144400,1627837199999,639273.59448901,326,8.07696300,332763.70303442
1627837200000,41245.87000000,41344.04000000,41125.13000000,41130.17000000,7.57232700,1627838099999,312165.54610899,163,4.98472000,205458.53961244
1627838100000,41155.15000000,41195.62000000,40861.57000000,40959.22000000,6.97149300,1627838999999,285939.17027272,186,3.90811500,160302.62532191
1627839000000,40896.76000000,41033.30000000,40886.59000000,40955.66000000,8.26633400,1627839899999,338567.23178982,176,4.38346300,179566.82412088
1627839900000,40952.74000000,41170.18000000,40928.31000000,41076.73000000,11.72938700,1627840799999,481264.19565173,241,8.14063400,333943.00713380
1627840800000,41074.24000000,41121.48000000,40991.03000000,41004.52000000,2.86974700,1627841699999,117821.98756958,88,1.10249900,45276.95186708
1627841700000,41000.00000000,41204.70000000,41000.00000000,41106.21000000,2.78520900,1627842599999,114528.69403460,79,1.53927700,63296.07144100
1627842600000,41086.13000000,41218.00000000,41073.63000000,41161.28000000,3.57182800,1627843499999,147043.01333825,87,2.06752000,85108.27281094
1627843500000,41180.14000000,41180.14000000,40969.09000000,41023.74000000,0.85925000,1627844399999,35290.17861548,37,0.31410400,12899.00060151
1627844400000,41010.47000000,41032.75000000,40766.30000000,40822.95000000,8.94121200,1627845299999,365482.79929014,160,4.46969400,182537.41327462
1627845300000,40840.74000000,41270.60000000,40611.88000000,41203.47000000,28.14105700,1627846199999,1150954.98759088,691,14.86908300,608707.40210118
1627846200000,41225.14000000,41487.77000000,41225.14000000,41418.64000000,6.52648400,1627847099999,270165.79047212,238,1.98429900,82118.48857960
