id,price,qty,quote_qty,time,is_buyer_maker
27325625,44128.34000000,0.00038000,16.76876920,1704412803416,True
27325626,44146.81000000,0.00264000,116.54757840,1704412804211,False
27325627,44135.84000000,0.05099000,2250.48648160,1704412805054,True
27325628,44135.84000000,0.00764000,337.19781760,1704412805054,True
27325629,44135.71000000,0.03967000,1750.86361570,1704412805054,True
27325630,44162.33000000,0.00113000,49.90343290,1704412805321,False
27325631,44162.33000000,0.00174000,76.84245420,1704412806016,False
27325632,44136.21000000,0.00679000,299.68486590,1704412815604,True
27325633,44136.21000000,0.00022000,9.70996620,1704412815604,True
27325634,44136.21000000,0.00015000,6.62043150,1704412815604,True
27325635,44135.71000000,0.00033000,14.56478430,1704412815604,True
27325636,44132.19000000,0.00051000,22.50741690,1704412815604,True
27325637,44155.08000000,0.00040000,17.66203200,1704412823780,False
27325638,44155.08000000,0.00040000,17.66203200,1704412823874,False
27325639,44172.19000000,0.00679000,299.92917010,1704412855759,False
27325640,44172.41000000,0.00003000,1.32517230,1704412855759,False
27325641,44169.08000000,0.00072000,31.80173760,1704412857542,False
27325642,44173.06000000,0.00050000,22.08653000,1704412858466,False
27325643,44173.06000000,0.00022000,9.71807320,1704412858466,False
27325644,44173.05000000,0.00003000,1.32519150,1704412859259,False
27325645,44173.04000000,0.00003000,1.32519120,1704412862724,False
27325646,44172.95000000,0.00003000,1.32518850,1704412866269,False
27325647,44173.08000000,0.00072000,31.80461760,1704412870877,False
27325648,44177.75000000,0.00072000,31.80798000,1704412872383,False
27325649,44177.75000000,0.00072000,31.80798000,1704412872383,False
27325650,44178.30000000,0.00083000,36.66798900,1704412872383,False
27325651,44172.95000000,0.00003000,1.32518850,1704412873243,True
27325652,44172.95000000,0.00012000,5.30075400,1704412894563,False
27325653,44188.92000000,0.00072000,31.81602240,1704412900303,False
27325654,44188.92000000,0.00072000,31.81602240,1704412900303,False
27325655,44191.23000000,0.00036000,15.90884280,1704412901804,False
27325656,44165.05000000,0.00020000,8.83301000,1704412904122,True
27325657,44192.87000000,0.00113000,49.93794310,1704412905259,False
27325658,44192.87000000,0.00034000,15.02557580,1704412916625,False
