open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1656633600000,19956.33000000,19966.89000000,19664.85000000,19719.40000000,91.25161600,1656634499999,1804503.18847722,2161,48.01358800,949520.08508535
1656634500000,19718.04000000,20666.72000000,19696.75000000,20500.23000000,178.26681200,1656635399999,3583527.01809242,2615,97.69913100,1959669.89407049
1656635400000,20496.64000000,20896.68000000,20361.99000000,20412.97000000,138.56944800,1656636299999,2851865.51734235,2493,73.94865200,1522272.64646610
1656636300000,20417.12000000,20503.07000000,20258.14000000,20292.21000000,126.13086300,1656637199999,2571298.81201785,2216,64.01399000,1304962.21842476
1656637200000,20297.51000000,20448.40000000,20254.70000000,20295.12000000,114.05697000,1656638099999,2320327.43003172,2019,54.92138600,1117281.82318082
1656638100000,20294.03000000,20383.32000000,20254.64000000,20383.32000000,102.72028600,1656638999999,2088837.31160160,1657,52.05782500,1058647.34590696
1656639000000,20382.40000000,20480.61000000,20287.09000000,20416.43000000,96.88269100,1656639899999,1976447.17900871,1463,46.46537500,947857.92673619
1656639900000,20413.02000000,20437.42000000,20333.38000000,20411.47000000,51.27467100,1656640799999,1046026.81222886,917,21.86557300,446221.64252907
1656640800000,20416.76000000,20543.87000000,20346.30000000,20487.89000000,54.22510700,1656641699999,1107921.83164803,925,28.34024000,579307.86105052
1656641700000,20491.06000000,20491.13000000,20379.03000000,20388.59000000,39.16856900,1656642599999,800399.98511534,615,15.24243800,311415.51443884
1656642600000,20395.67000000,20395.67000000,20308.68000000,20329.62000000,27.57374800,1656643499999,560873.92385670,450,12.06901500,245484.41273765
1656643500000,20337.40000000,20352.60000000,20267.00000000,20299.95000000,43.71074600,1656644399999,887399.46031121,667,20.01482000,406339.24824391
1656644400000,20297.34000000,20307.04000000,20128.75000000,20202.76000000,50.17128900,1656645299999,1013618.07868035,586,22.62808200,457124.38742525
1656645300000,20188.29000000,20205.66000000,20081.72000000,20128.23000000,37.58502500,1656646199999,756906.21937007,561,16.02476100,322811.65039530
1656646200000,20126.30000000,20161.69000000,20055.77000000,20093.02000000,30.87514100,1656647099999,620878.05017089,431,13.95391300,280698.07264058
1656647100000,20103.41000000,20125.61000000,19687.57000000,19727.04000000,120.90714700,1656647999999,2402354.09929734,1163,47.69066500,947046.64009210
1656648000000,19722.84000000,19743.91000000,19522.77000000,19582.50000000,93.07710600,1656648899999,1826817.79683116,1563,46.09599700,904646.15876442
1656648900000,19583.40000000,19607.38000000,19542.62000000,19550.67000000,49.30870100,1656649799999,965154.74694140,848,22.73356500,445032.10575308
1656649800000,19563.42000000,19760.88000000,19563.42000000,19602.57000000,55.11779100,1656650699999,1084367.11828521,868,27.04287100,532081.30656228
1656650700000,19599.36000000,19616.40000000,19375.07000000,19407.41000000,77.89213900,1656651599999,1514854.39533868,1178,32.78810400,637374.27621391
1656651600000,19402.11000000,19440.09000000,19337.96000000,19425.06000000,38.07309400,1656652499999,738657.57678359,574,19.81747100,384521.50821714
1656652500000,19417.48000000,19572.66000000,19314.90000000,19470.66000000,81.01948700,1656653399999,1576272.69295913,1037,39.77157800,773740.97709332
1656653400000,19470.20000000,19486.60000000,19375.41000000,19465.31000000,39.55737100,1656654299999,768506.15823835,583,19.55892100,379906.63433172
1656654300000,19476.42000000,19522.17000000,19439.22000000,19459.41000000,47.02527800,1656655199999,916069.16514705,609,20.34197700,396279.76958851
1656655200000,19458.58000000,19492.29000000,19401.23000000,19426.13000000,34.37899700,1656656099999,668472.51707672,597,16.75524600,325833.77878280
1656656100000,19426.13000000,19440.21000000,19356.78000000,19431.57000000,31.11973600,1656656999999,603464.74590054,710,14.56258000,282372.91684984
1656657000000,19422.45000000,19456.43000000,19389.70000000,19445.91000000,21.42007100,1656657899999,416174.12223226,364,9.30158300,180722.94654258
1656657900000,19442.87000000,19480.82000000,19366.10000000,19401.09000000,23.38717700,1656658799999,453763.27939006,410,9.75520200,189305.88095085
1656658800000,19397.57000000,19422.21000000,19335.73000000,19395.84000000,19.82575100,1656659699999,384229.71553365,388,8.11777200,157284.09520596
1656659700000,19395.95000000,19552.88000000,19384.34000000,19504.89000000,19.72195200,1656660599999,384054.19589308,367,11.32847600,220572.04302924
1656660600000,19510.70000000,19664.57000000,19510.70000000,19540.99000000,66.23143900,1656661499999,1297908.64894801,703,36.19552000,709324.53576201
1656661500000,19546.10000000,19639.11000000,19528.88000000,19573.97000000,32.51499300,1656662399999,637143.47517902,539,15.24722800,298773.37518746
1656662400000,19577.40000000,19797.27000000,19470.02000000,19718.64000000,67.42689600,1656663299999,1322986.76986469,859,35.78597000,702122.86396045
1656663300000,19723.83000000,19758.28000000,19636.21000000,19654.18000000,101.29757800,1656664199999,1994365.43447459,1086,51.01540300,1004454.31397721
1656664200000,19651.61000000,19695.04000000,19567.33000000,19575.77000000,47.60760500,1656665099999,934363.96851786,650,23.27924500,456928.85326736
1656665100000,19567.33000000,19647.13000000,19503.31000000,19518.05000000,45.17673600,1656665999999,884771.36911316,627,21.73061600,425661.98187170
