id,price,qty,quote_qty,time,is_buyer_maker
27296882,42860.53000000,0.04433000,1900.00729490,1704326403116,False
27296883,42860.54000000,0.01734000,743.20176360,1704326403116,False
27296884,42854.69000000,0.00500000,214.27345000,1704326405711,False
27296885,42818.20000000,0.00699000,299.29921800,1704326406287,True
27296886,42818.19000000,0.00301000,128.88275190,1704326406287,True
27296887,42818.19000000,0.00255000,109.18638450,1704326407652,True
27296888,42818.03000000,0.00529000,226.50737870,1704326407652,True
27296889,42817.05000000,0.00800000,342.53640000,1704326409561,True
27296890,42817.04000000,0.00200000,85.63408000,1704326409561,True
27296891,42817.04000000,0.01360000,582.31174400,1704326410393,True
27296892,42817.05000000,0.00703000,301.00386150,1704326412052,True
27296893,42807.08000000,0.00004000,1.71228320,1704326416570,True
27296894,42807.02000000,0.00235000,100.59649700,1704326421156,True
27296895,42847.58000000,0.00800000,342.78064000,1704326421417,False
27296896,42847.58000000,0.00700000,299.93306000,1704326421417,False
27296897,42847.59000000,0.04576000,1960.70571840,1704326421417,False
27296898,42847.60000000,0.26618000,11405.17416800,1704326421417,False
27296899,42850.85000000,0.00703000,301.24147550,1704326421417,False
27296900,42857.65000000,0.05099000,2185.31157350,1704326421417,False
27296901,42859.18000000,0.00072000,30.85860960,1704326421417,False
27296902,42860.51000000,0.26043000,11162.16261930,1704326421417,False
27296903,42847.59000000,0.00036000,15.42513240,1704326424316,False
27296904,42807.11000000,0.00372000,159.24244920,1704326457017,True
27296905,42807.11000000,0.00020000,8.56142200,1704326457023,True
27296906,42807.11000000,0.00021000,8.98949310,1704326457023,True
27296907,42841.25000000,0.00072000,30.84570000,1704326457831,False
27296908,42817.63000000,0.00374000,160.13793620,1704326461767,False
27296909,42841.24000000,0.00554000,237.34046960,1704326466701,False
27296910,42855.55000000,0.00616000,263.99018800,1704326471593,False
27296911,42841.26000000,0.00222000,95.10759720,1704326472024,True
27296912,42843.07000000,0.00072000,30.84701040,1704326472429,False
27296913,42860.59000000,0.00070000,30.00241300,1704326472891,False
27296914,42866.94000000,0.00002000,0.85733880,1704326472891,False
27296915,42866.94000000,0.00009000,3.85802460,1704326474240,False
27296916,42855.54000000,0.00555000,237.84824700,1704326475512,False
27296917,42866.94000000,0.00021000,9.00205740,1704326478800,False
27296918,42841.27000000,0.00626000,268.18635020,1704326483364,True
27296919,42841.26000000,0.00333000,142.66139580,1704326483364,True
27296920,42866.60000000,0.05099000,2185.76793400,1704326484555,False
27296921,42866.93000000,0.04624000,1982.16684320,1704326484555,False
27296922,42866.94000000,0.19651000,8423.78237940,1704326484555,False
27296923,42862.39000000,0.00009000,3.85761510,1704326486834,False
