open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1659312000000,23291.35000000,23311.18000000,23257.36000000,23273.88000000,14.77229600,1659312899999,343920.34314036,283,7.55412200,175858.51315016
1659312900000,23281.76000000,23360.63000000,23269.62000000,23346.29000000,12.31824000,1659313799999,287093.85155912,260,5.62106900,131048.62160993
1659313800000,23351.01000000,23391.55000000,23322.22000000,23350.85000000,10.50041100,1659314699999,245290.02877894,289,5.34705300,124902.88673492
1659314700000,23353.82000000,23388.98000000,23347.75000000,23370.63000000,15.06380600,1659315599999,352068.70551751,274,6.38732000,149269.27594692
1659315600000,23376.44000000,23386.14000000,23331.64000000,23384.14000000,5.16232200,1659316499999,120618.78223058,202,3.83353800,89583.78165165
1659316500000,23382.22000000,23439.69000000,23354.20000000,23425.60000000,13.94296400,1659317399999,326195.35753807,326,8.11592400,189897.18841318
1659317400000,23427.58000000,23433.80000000,23392.00000000,23428.61000000,12.01714900,1659318299999,281412.61677151,253,6.45470900,151169.72307234
1659318300000,23424.96000000,23431.80000000,23380.00000000,23418.78000000,7.78878200,1659319199999,182285.35531153,169,3.39874900,79541.79399162
1659319200000,23422.49000000,23466.65000000,23409.71000000,23433.26000000,12.27077500,1659320099999,287557.19950403,288,6.71667400,157405.14085974
1659320100000,23432.18000000,23437.74000000,23408.29000000,23425.33000000,8.87178600,1659320999999,207789.90911117,201,4.34193100,101704.44251148
1659321000000,23433.21000000,23433.83000000,23386.28000000,23396.99000000,9.55030200,1659321899999,223572.25783808,218,4.78280400,111981.84689329
1659321900000,23400.70000000,23433.29000000,23371.01000000,23421.31000000,9.65912900,1659322799999,226153.44776782,215,4.96660300,116284.31134093
1659322800000,23416.55000000,23427.26000000,23382.35000000,23393.64000000,9.42625300,1659323699999,220555.49959490,207,4.34235600,101590.70688360
1659323700000,23393.64000000,23393.64000000,23320.84000000,23335.62000000,9.10085600,1659324599999,212522.53486283,265,4.39063000,102503.95523327
1659324600000,23329.78000000,23345.92000000,23321.73000000,23336.74000000,8.26624900,1659325499999,192873.67786656,243,4.95195200,115546.15591704
1659325500000,23334.51000000,23384.40000000,23323.14000000,23376.00000000,7.36256800,1659326399999,171949.85163552,187,4.08190300,95358.91131488
1659326400000,23374.09000000,23398.20000000,23347.48000000,23372.44000000,10.60060500,1659327299999,247746.11782137,245,5.39418800,126094.74220614
1659327300000,23372.55000000,23406.30000000,23353.14000000,23389.35000000,16.58168900,1659328199999,387881.16976332,278,5.43183000,127051.57471468
1659328200000,23388.10000000,23415.32000000,23381.86000000,23404.92000000,5.16360100,1659329099999,120818.24767238,160,4.05165500,94797.18020456
1659329100000,23398.71000000,23416.05000000,23375.36000000,23396.68000000,6.44410500,1659329999999,150765.46414988,202,1.70465700,39878.37201694
1659330000000,23393.48000000,23421.22000000,23345.88000000,23345.88000000,11.44683900,1659330899999,267598.65296223,230,5.96523500,139495.41413577
1659330900000,23348.43000000,23379.00000000,23331.40000000,23359.05000000,20.63629000,1659331799999,481839.77872505,354,11.84427000,276518.29157566
1659331800000,23363.53000000,23381.42000000,23286.61000000,23300.82000000,13.81203500,1659332699999,322307.62072722,344,6.89947000,160983.45545129
1659332700000,23306.93000000,23349.87000000,23293.30000000,23324.02000000,13.39129600,1659333599999,312402.04571926,244,6.55303900,152863.13631194
1659333600000,23326.06000000,23346.45000000,23283.64000000,23304.05000000,18.77351400,1659334499999,437740.32974260,302,8.25925200,192596.86378022
1659334500000,23303.70000000,23309.32000000,23158.48000000,23169.42000000,16.15911400,1659335399999,375259.80723058,402,7.13550400,165716.84041138
1659335400000,23173.05000000,23227.81000000,23163.53000000,23194.68000000,14.74513900,1659336299999,341888.16768958,322,8.12117900,188278.98588014
1659336300000,23198.87000000,23236.35000000,23190.25000000,23228.55000000,17.08148200,1659337199999,396509.51241021,357,8.94943100,207734.21199419
1659337200000,23227.97000000,23244.70000000,23203.96000000,23206.86000000,16.02811000,1659338099999,372294.09992693,287,9.75666400,226641.05277506
1659338100000,23202.07000000,23205.36000000,23115.76000000,23141.80000000,19.03555500,1659338999999,440734.93658407,354,6.53566400,151311.43519913
1659339000000,23139.40000000,23275.72000000,23139.40000000,23258.50000000,15.83452700,1659339899999,367454.21668738,332,10.44591800,242403.98411503
1659339900000,23275.74000000,23340.95000000,23274.64000000,23323.01000000,14.22289100,1659340799999,331414.91492190,306,6.86634100,159996.27265542
1659340800000,23324.23000000,23361.42000000,23314.40000000,23316.49000000,15.39560500,1659341699999,359239.14139560,357,9.26255700,216153.63313595
1659341700000,23323.67000000,23375.09000000,23301.11000000,23329.50000000,15.44282300,1659342599999,360421.79129829,320,8.09418200,188957.90883858
1659342600000,23329.08000000,23354.48000000,23276.50000000,23289.97000000,12.98142800,1659343499999,302739.67660233,291,4.05130900,94498.49578756
1659343500000,23291.92000000,23311.06000000,23271.79000000,23289.08000000,4.03686100,1659344399999,94063.37561351,166,2.53097900,58978.44570841
1659344400000,23286.68000000,23336.11000000,23270.49000000,23331.27000000,3.29350500,1659345299999,76742.26555632,153,2.34080700,54542.66748453
1659345300000,23334.17000000,23355.93000000,23312.83000000,23330.69000000,4.23053700,1659346199999,98722.96802984,161,1.38529600,32334.98367649
1659346200000,23329.87000000,23376.25000000,23326.75000000,23351.43000000,8.80422800,1659347099999,205637.06238060,212,3.17075100,74065.95930190
1659347100000,23352.20000000,23360.75000000,23284.09000000,23304.54000000,8.15687000,1659347999999,190166.08070130,178,3.24854800,75760.68571870
1659348000000,23312.40000000,23318.91000000,23268.32000000,23268.32000000,3.76405000,1659348899999,87686.23224570,161,1.35561700,31597.48067929
1659348900000,23268.32000000,23284.82000000,23248.79000000,23261.06000000,8.41374400,1659349799999,195764.53406482,214,3.68662600,85771.76822197
1659349800000,23264.14000000,23264.41000000,23050.02000000,23060.45000000,37.10743800,1659350699999,859234.43678150,606,16.15425600,374124.94697204
1659350700000,23059.99000000,23089.06000000,22981.85000000,23032.31000000,22.54240500,1659351599999,519114.02098331,489,11.27828600,259742.61956545
1659351600000,23034.25000000,23054.15000000,22945.05000000,23004.02000000,14.96080300,1659352499999,344117.38687023,387,6.83103700,157137.49754378
1659352500000,23000.68000000,23147.02000000,22993.09000000,23123.73000000,29.79843200,1659353399999,688592.81702315,568,11.30835500,261237.18381320
1659353400000,23121.95000000,23230.93000000,23110.30000000,23205.77000000,17.76871900,1659354299999,411499.61943955,418,11.88386000,275219.24573728
1659354300000,23201.04000000,23267.05000000,23199.43000000,23229.87000000,27.31844700,1659355199999,634786.98264509,443,10.67203300,247972.24272895
1659355200000,23232.78000000,23254.92000000,23167.80000000,23189.33000000,18.59098900,1659356099999,431437.57259807,385,10.01164600,232337.70846759
1659356100000,23193.59000000,23209.02000000,23145.52000000,23204.39000000,12.01632800,1659356999999,278492.30001764,343,4.99842700,115845.49669276
1659357000000,23204.17000000,23303.58000000,23154.24000000,23175.35000000,14.97455100,1659357899999,347888.98272288,469,6.16830000,143257.57796313
1659357900000,23173.64000000,23179.84000000,23121.31000000,23143.78000000,13.10480900,1659358799999,303436.38703366,318,6.32352800,146461.26749179
1659358800000,23137.45000000,23146.69000000,23035.15000000,23040.93000000,27.41194300,1659359699999,632886.51872405,513,10.19365600,235356.28405829
1659359700000,23037.44000000,23157.02000000,23002.09000000,23082.43000000,17.49452000,1659360599999,403634.87021433,424,11.30746000,260877.12304880
1659360600000,23087.10000000,23198.36000000,22958.55000000,23166.05000000,23.91216300,1659361499999,551735.88253712,683,13.72307700,316715.59727255
1659361500000,23169.68000000,23325.00000000,23117.84000000,23243.25000000,22.04802900,1659362399999,511736.04539742,665,9.07035400,210627.56570418
1659362400000,23240.80000000,23497.99000000,23208.11000000,23433.03000000,29.09279800,1659363299999,680517.50972279,810,14.28444400,334135.48276484
1659363300000,23442.11000000,23485.99000000,23286.29000000,23317.58000000,27.36675700,1659364199999,639694.53615970,683,10.96433500,256261.76204029
1659364200000,23329.34000000,23397.53000000,23289.14000000,23385.59000000,14.38499800,1659365099999,335773.95709951,470,7.89094200,184152.30036752
1659365100000,23386.97000000,23481.34000000,23386.97000000,23443.43000000,19.47542400,1659365999999,456655.19408594,460,10.51119400,246522.28612614
1659366000000,23441.24000000,23461.96000000,23349.19000000,23431.76000000,11.35628100,1659366899999,265795.88047318,436,7.95427000,186219.24159010
1659366900000,23427.60000000,23427.60000000,23309.55000000,23363.79000000,14.15111300,1659367799999,330388.39821322,467,7.47537200,174552.51787448
1659367800000,23366.82000000,23368.99000000,23284.44000000,23304.82000000,13.70693900,1659368699999,319555.87438954,392,5.44652000,126945.00868720
