open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1654041600000,31814.89000000,31882.26000000,31713.33000000,31749.67000000,2.07310400,1654042499999,65919.76119454,168,1.00702500,32020.23408717
1654042500000,31782.30000000,31876.13000000,31699.70000000,31820.54000000,1.94873400,1654043399999,61962.48958442,132,1.05380300,33519.78516063
1654043400000,31828.53000000,31978.77000000,31795.10000000,31949.25000000,1.36590500,1654044299999,43603.33572375,143,0.57103200,18227.04255591
1654044300000,31966.09000000,31970.41000000,31889.45000000,31942.30000000,0.47269300,1654045199999,15088.57075381,57,0.16643400,5313.97208995
1654045200000,31940.81000000,31940.81000000,31884.25000000,31915.77000000,0.72653000,1654046099999,23170.94634983,53,0.19217700,6129.29686893
1654046100000,31913.51000000,31933.38000000,31845.95000000,31911.01000000,0.82001900,1654046999999,26150.74720305,56,0.68605000,21881.92610361
1654047000000,31915.31000000,31935.17000000,31846.77000000,31857.46000000,0.46442200,1654047899999,14817.18048893,33,0.17822000,5691.10083947
1654047900000,31845.38000000,31920.34000000,31845.38000000,31920.34000000,0.76753100,1654048799999,24472.30564840,39,0.28732000,9164.14005905
1654048800000,31925.46000000,31928.45000000,31815.95000000,31886.73000000,3.12444800,1654049699999,99478.87870130,33,0.00615600,196.48003816
1654049700000,31871.18000000,31871.18000000,31753.50000000,31777.99000000,2.05596800,1654050599999,65362.23230814,99,1.14215000,36321.81968961
1654050600000,31773.80000000,31833.78000000,31767.45000000,31833.78000000,0.48780600,1654051499999,15512.84478714,40,0.37947000,12067.04553195
1654051500000,31840.54000000,31840.54000000,31735.22000000,31808.84000000,0.71782300,1654052399999,22826.74399909,70,0.49579700,15770.27366570
1654052400000,31799.73000000,31799.73000000,31733.45000000,31733.45000000,0.09431200,1654053299999,2994.94793726,17,0.01751900,556.45306208
1654053300000,31741.64000000,31761.76000000,31684.19000000,31746.55000000,0.40366800,1654054199999,12808.81212592,55,0.24402100,7744.52988667
1654054200000,31695.26000000,31695.26000000,31636.32000000,31643.23000000,0.91161200,1654055099999,28867.37732436,64,0.08292800,2625.71284543
1654055100000,31654.52000000,31654.52000000,31616.49000000,31649.21000000,0.48547400,1654055999999,15357.60414322,39,0.36940000,11684.97200861
1654056000000,31655.21000000,31670.43000000,31392.41000000,31473.07000000,1.73704100,1654056899999,54676.00878724,170,0.51808300,16296.00604442
1654056900000,31494.98000000,31568.40000000,31471.21000000,31499.82000000,4.05761700,1654057799999,127848.93537711,225,1.42027200,44759.29009004
1654057800000,31516.59000000,31584.50000000,31516.59000000,31542.73000000,0.32419800,1654058699999,10231.86323643,70,0.25274900,7977.10303783
1654058700000,31555.29000000,31611.95000000,31555.29000000,31563.39000000,0.59914800,1654059599999,18917.54618986,54,0.30129800,9513.81272792
1654059600000,31571.67000000,31605.28000000,31540.09000000,31578.02000000,0.40150600,1654060499999,12676.81148134,30,0.35854600,11320.11761494
1654060500000,31580.25000000,31585.31000000,31509.95000000,31540.38000000,0.33289600,1654061399999,10506.90570397,25,0.12481300,3937.25661910
1654061400000,31513.24000000,31618.99000000,31445.86000000,31580.24000000,0.61845700,1654062299999,19497.53478491,66,0.27212900,8571.62235541
1654062300000,31616.81000000,31626.60000000,31588.70000000,31626.60000000,0.31528100,1654063199999,9963.81740304,36,0.24230300,7657.68825583
1654063200000,31617.16000000,31675.63000000,31602.66000000,31634.80000000,0.57072100,1654064099999,18058.54329989,81,0.22927000,7253.23957616
1654064100000,31629.39000000,31660.86000000,31597.99000000,31660.86000000,0.57775100,1654064999999,18281.40769641,46,0.27627500,8741.61891774
1654065000000,31652.40000000,31652.40000000,31574.02000000,31599.00000000,0.80376500,1654065899999,25400.75213873,59,0.23949300,7570.51825165
1654065900000,31597.92000000,31603.97000000,31578.38000000,31588.28000000,0.03025500,1654066799999,955.82914612,17,0.01739600,549.63169166
