open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1677628800000,23140.48000000,23179.80000000,23115.57000000,23155.93000000,16.87387000,1677629699999,390572.09556964,510,8.71348000,201704.96108559
1677629700000,23160.07000000,23216.80000000,23155.34000000,23172.02000000,16.46473500,1677630599999,381723.16089855,500,8.21992400,190588.68911600
1677630600000,23168.96000000,23211.79000000,23137.36000000,23148.88000000,20.95000400,1677631499999,485680.57662115,504,11.32539100,262544.30110316
1677631500000,23141.24000000,23147.01000000,23020.41000000,23084.12000000,43.34051600,1677632399999,1000231.56944566,1008,19.30280300,445348.75688674
1677632400000,23103.13000000,23165.15000000,23072.56000000,23163.45000000,10.94238400,1677633299999,253058.07193588,322,5.74251500,132823.63919663
1677633300000,23165.30000000,23169.41000000,23126.08000000,23149.51000000,15.51057100,1677634199999,358914.57973381,351,5.22672700,120973.12568604
1677634200000,23151.56000000,23270.74000000,23151.56000000,23237.55000000,31.91706900,1677635099999,740941.97927187,816,16.70950000,387820.47450657
1677635100000,23238.34000000,23293.02000000,23223.13000000,23242.56000000,12.74002600,1677635999999,296256.00028799,440,7.34950400,170917.52856484
1677636000000,23242.29000000,23264.74000000,23234.71000000,23256.33000000,4.72874100,1677636899999,109938.68342398,208,3.84974500,89502.45405281
1677636900000,23258.25000000,23284.55000000,23241.08000000,23244.71000000,10.04364300,1677637799999,233694.75257580,290,3.33327800,77549.42369737
1677637800000,23243.24000000,23313.06000000,23233.04000000,23291.01000000,11.60496800,1677638699999,270136.00042128,447,6.17468500,143728.35677199
1677638700000,23293.78000000,23331.02000000,23287.18000000,23329.35000000,7.40586800,1677639599999,172592.59919817,356,4.06552300,94753.64866207
1677639600000,23329.37000000,23436.69000000,23305.23000000,23431.00000000,46.51549400,1677640499999,1086593.05460193,1007,25.44391600,594327.27944049
1677640500000,23430.42000000,23492.98000000,23388.13000000,23420.33000000,65.46414400,1677641399999,1534732.52906099,1655,30.85545200,723344.23202299
1677641400000,23418.86000000,23488.11000000,23417.67000000,23475.12000000,21.54246600,1677642299999,505387.62526052,721,11.87436800,278593.47041604
1677642300000,23475.87000000,23484.57000000,23408.51000000,23444.33000000,17.86704300,1677643199999,418789.47219008,571,9.80365600,229777.84603832
1677643200000,23444.11000000,23454.06000000,23425.34000000,23430.81000000,4.61409700,1677644099999,108139.49823211,179,2.80456600,65730.45641012
1677644100000,23433.34000000,23483.33000000,23431.15000000,23472.40000000,10.20168600,1677644999999,239351.87825659,352,5.67077900,133052.38732886
1677645000000,23470.97000000,23523.04000000,23468.39000000,23489.04000000,26.38528900,1677645899999,620021.05700408,785,14.33595100,336866.61280463
1677645900000,23490.26000000,23843.78000000,23490.26000000,23791.19000000,95.07748500,1677646799999,2253260.90400468,2005,47.53321100,1126394.44016760
1677646800000,23800.20000000,23823.75000000,23724.02000000,23735.39000000,16.13871900,1677647699999,383798.10123523,384,8.22864900,195702.58444489
1677647700000,23735.80000000,23759.33000000,23649.70000000,23679.79000000,20.47293300,1677648599999,484656.24417341,416,9.32860200,220858.06405418
1677648600000,23686.43000000,23716.59000000,23634.43000000,23682.58000000,25.02694200,1677649499999,592631.62348008,444,11.25607400,266501.31585271
1677649500000,23680.63000000,23700.80000000,23655.83000000,23687.14000000,16.54151500,1677650399999,391770.34606450,463,7.15344200,169407.23885341
1677650400000,23697.84000000,23738.59000000,23661.00000000,23702.45000000,17.53160600,1677651299999,415431.36940266,426,9.31202200,220629.60641501
1677651300000,23707.87000000,23728.89000000,23690.98000000,23727.41000000,13.59890700,1677652199999,322392.67041988,318,7.21320000,171000.64931798
1677652200000,23728.25000000,23785.60000000,23702.67000000,23775.51000000,23.50241300,1677653099999,558163.27611378,649,12.70700400,301788.48411899
1677653100000,23778.76000000,23797.03000000,23705.42000000,23750.09000000,36.74544500,1677653999999,873234.51243437,1011,18.80385400,446868.85451393
1677654000000,23753.79000000,23761.76000000,23685.45000000,23743.50000000,28.69608600,1677654899999,680930.06314953,798,14.87993100,353107.89067144
1677654900000,23742.57000000,23752.68000000,23708.35000000,23718.91000000,28.87460600,1677655799999,685181.62989390,694,14.94703800,354711.90401236
1677655800000,23716.52000000,23732.17000000,23692.49000000,23719.10000000,12.55806400,1677656699999,297746.16532365,386,3.80057900,90120.12330193
1677656700000,23719.10000000,23729.20000000,23700.49000000,23708.02000000,11.78358300,1677657599999,279429.04720716,405,6.27093500,148704.91172878
1677657600000,23710.35000000,23788.41000000,23680.40000000,23766.99000000,20.11346200,1677658499999,477480.22650136,528,10.50950500,249493.16057070
1677658500000,23764.90000000,23793.00000000,23732.22000000,23732.22000000,22.78869500,1677659399999,541507.31747340,622,9.60307400,228242.46391696
1677659400000,23736.21000000,23770.54000000,23722.68000000,23759.23000000,16.31220400,1677660299999,387406.15742369,515,10.54067200,250336.27106307
1677660300000,23757.78000000,23998.92000000,23747.43000000,23868.67000000,63.79408000,1677661199999,1524104.11686940,1429,30.19898600,721272.51543337
1677661200000,23861.61000000,23903.05000000,23800.00000000,23852.67000000,21.35573700,1677662099999,509241.43471650,475,10.54469100,251480.50535619
1677662100000,23852.67000000,23854.86000000,23758.27000000,23785.32000000,28.99574900,1677662999999,689938.41887492,865,15.96423900,379841.88990597
1677663000000,23788.18000000,23814.21000000,23741.85000000,23761.93000000,29.86033100,1677663899999,709968.48165948,857,12.93843800,307659.61901153
1677663900000,23757.52000000,23780.03000000,23727.55000000,23756.70000000,26.30308300,1677664799999,624772.97933761,774,13.36674200,317512.82663855
1677664800000,23758.52000000,23767.42000000,23712.53000000,23730.81000000,21.26385200,1677665699999,504672.64762494,554,11.76897200,279312.94098712
1677665700000,23729.15000000,23738.24000000,23676.84000000,23728.55000000,19.38925200,1677666599999,459681.49362583,609,9.62261000,228159.50162291
1677666600000,23723.51000000,23771.40000000,23714.44000000,23759.29000000,13.05999500,1677667499999,310067.04035469,449,7.70881500,183044.52290221
1677667500000,23757.68000000,23785.11000000,23734.43000000,23779.19000000,5.91838400,1677668399999,140563.89834484,233,3.03400600,72068.35190190
1677668400000,23779.02000000,23788.19000000,23766.83000000,23784.11000000,5.16071200,1677669299999,122716.20094436,244,3.01300200,71646.11322454
1677669300000,23777.86000000,23784.47000000,23739.19000000,23742.22000000,7.02389200,1677670199999,166915.48856511,265,3.39261600,80630.08509837
1677670200000,23749.99000000,23768.17000000,23719.63000000,23747.43000000,8.69742000,1677671099999,206527.62224617,343,4.95667900,117711.43302402
1677671100000,23747.43000000,23747.59000000,23703.05000000,23733.47000000,9.56348700,1677671999999,226838.71207989,379,4.50319500,106816.65496077
1677672000000,23734.24000000,23756.01000000,23718.68000000,23726.68000000,8.41805900,1677672899999,199810.76856968,328,4.01969400,95421.78802241
1677672900000,23723.39000000,23793.82000000,23723.39000000,23787.68000000,8.14036500,1677673799999,193491.05582678,256,5.26025700,125040.73139249
1677673800000,23791.26000000,23819.32000000,23724.28000000,23725.73000000,17.59187000,1677674699999,418015.19331368,601,8.56074300,203436.66334886
1677674700000,23723.69000000,23742.30000000,23697.78000000,23723.26000000,14.58337300,1677675599999,345972.56274440,448,6.95506000,165030.93771297
1677675600000,23726.66000000,23735.85000000,23669.88000000,23689.24000000,30.75377200,1677676499999,729030.69381006,963,14.19369000,336507.74237757
1677676500000,23690.66000000,23712.33000000,23639.50000000,23650.72000000,29.22674300,1677677399999,692085.58323171,958,14.49059600,343180.68940741
1677677400000,23645.48000000,23710.31000000,23619.24000000,23670.58000000,41.22948800,1677678299999,975749.81100664,1392,20.16111800,477162.36808813
1677678300000,23671.64000000,23703.56000000,23658.21000000,23690.31000000,13.30630200,1677679199999,315179.52802474,557,7.53313000,178433.42975077
1677679200000,23686.00000000,23710.31000000,23659.20000000,23688.92000000,12.91498200,1677680099999,305866.00844606,548,6.22006300,147320.94884084
1677680100000,23690.02000000,23702.84000000,23663.91000000,23683.77000000,17.89480800,1677680999999,423859.82657182,675,7.83810800,185643.10497306
1677681000000,23687.43000000,23754.58000000,23562.37000000,23718.24000000,68.54127000,1677681899999,1622043.82473175,1848,34.06231400,806128.20853406
1677681900000,23719.92000000,23884.78000000,23664.62000000,23684.02000000,98.00936400,1677682799999,2330227.93485387,3154,51.02480700,1213200.37304873
1677682800000,23686.99000000,23742.18000000,23573.48000000,23654.21000000,120.67173900,1677683699999,2853605.33416001,4057,65.05022100,1538324.49978056
1677683700000,23654.21000000,23720.40000000,23600.81000000,23679.68000000,48.37608400,1677684599999,1145148.57432938,2182,25.21080700,596869.04839144
1677684600000,23676.76000000,23767.93000000,23647.95000000,23739.62000000,40.42662100,1677685499999,958890.32781571,1785,21.14030200,501403.42235001
1677685500000,23737.07000000,23760.76000000,23689.37000000,23708.53000000,21.95252700,1677686399999,520716.08609661,1125,9.69242800,229956.46374459
1677686400000,23708.29000000,23711.14000000,23560.00000000,23603.54000000,37.46032900,1677687299999,885123.63381008,1552,17.15281100,405214.29103720
1677687300000,23602.21000000,23654.74000000,23560.00000000,23622.67000000,40.36368900,1677688199999,953120.00060560,1522,20.66117800,487924.40318898
1677688200000,23621.14000000,23723.69000000,23616.51000000,23682.36000000,21.55030100,1677689099999,509841.44342007,961,14.05568800,332532.20877289
1677689100000,23686.72000000,23743.82000000,23684.63000000,23691.73000000,11.12304000,1677689999999,263782.58426672,605,6.52172900,154672.11443599
1677690000000,23697.05000000,23740.26000000,23673.07000000,23720.30000000,15.29809400,1677690899999,362641.62289404,746,6.68513500,158476.35386467
1677690900000,23719.65000000,23741.15000000,23682.28000000,23687.02000000,13.26185000,1677691799999,314513.50342359,646,6.95623600,164990.69858145
1677691800000,23686.77000000,23731.80000000,23686.77000000,23724.95000000,9.03015700,1677692699999,214090.32797132,485,5.36448400,127192.50813283
1677692700000,23722.58000000,23742.34000000,23694.22000000,23708.91000000,18.06740900,1677693599999,428546.21443971,631,7.87560300,186831.53661859
1677693600000,23708.37000000,23724.15000000,23700.00000000,23711.58000000,5.54838900,1677694499999,131571.59870672,321,3.46607300,82195.75631682
1677694500000,23705.06000000,23723.36000000,23656.63000000,23674.73000000,6.24875400,1677695399999,148090.74502513,343,4.03348600,95603.11776962
1677695400000,23675.62000000,23709.57000000,23646.54000000,23680.90000000,7.38171800,1677696299999,174753.14431355,359,3.63799300,86142.13327873
1677696300000,23677.47000000,23701.04000000,23661.17000000,23691.03000000,6.77814100,1677697199999,160500.90303311,392,3.37573100,79931.87243194
1677697200000,23690.41000000,23693.60000000,23626.48000000,23661.39000000,13.36915400,1677698099999,316245.03308310,534,6.16827500,145925.71530200
1677698100000,23656.32000000,23680.34000000,23645.31000000,23646.80000000,7.46762000,1677698999999,176706.63591804,284,3.94185400,93293.46854451
1677699000000,23645.31000000,23649.70000000,23604.81000000,23642.20000000,8.76141400,1677699899999,207014.14445815,436,4.06539800,96059.25756912
1677699900000,23635.43000000,23636.64000000,23329.36000000,23352.49000000,102.22282300,1677700799999,2399107.85739272,2781,50.95550600,1195311.75198857
1677700800000,23352.23000000,23450.71000000,23304.72000000,23430.52000000,36.15017900,1677701699999,845755.95758613,1300,20.47858400,479156.43264032
1677701700000,23432.14000000,23472.65000000,23404.63000000,23415.93000000,19.07343700,1677702599999,446905.21486356,642,7.13142600,167143.33588200
1677702600000,23411.07000000,23439.42000000,23386.68000000,23434.52000000,18.13855400,1677703499999,424669.31455846,615,9.92656400,232402.80328514
1677703500000,23436.28000000,23446.04000000,23405.40000000,23419.07000000,14.82044100,1677704399999,347164.99762215,461,7.10710800,166498.81217530
1677704400000,23421.22000000,23421.22000000,23369.73000000,23404.56000000,13.10577900,1677705299999,306547.88925427,546,6.54232400,153044.15258809
1677705300000,23406.51000000,23495.07000000,23401.55000000,23490.06000000,6.56421300,1677706199999,153903.38682817,352,4.40553400,103298.73373134
1677706200000,23493.94000000,23586.62000000,23470.06000000,23537.76000000,27.02769400,1677707099999,636224.82490500,905,14.88272500,350370.98280367
1677707100000,23536.01000000,23568.76000000,23525.16000000,23564.63000000,6.93072800,1677707999999,163200.66465823,258,3.28076400,77257.82458897
1677708000000,23557.88000000,23573.07000000,23532.70000000,23533.59000000,5.24241300,1677708899999,123467.92795958,323,2.35572600,55486.29237460
1677708900000,23532.21000000,23532.21000000,23441.26000000,23468.46000000,11.48417900,1677709799999,269635.86386260,337,6.26357400,147015.36297471
1677709800000,23469.61000000,23522.31000000,23462.32000000,23522.29000000,7.97188100,1677710699999,187176.01211730,339,5.20431600,122195.57606234
1677710700000,23517.29000000,23554.36000000,23511.93000000,23533.74000000,3.40326400,1677711599999,80074.66561360,159,2.59505300,61059.39318797
1677711600000,23530.91000000,23545.60000000,23500.34000000,23525.24000000,10.42078600,1677712499999,245127.86285566,370,5.15158700,121190.84781811
1677712500000,23524.80000000,23560.26000000,23507.41000000,23558.52000000,11.13135300,1677713399999,261928.85651921,354,6.06165900,142637.84785751
1677713400000,23558.98000000,23649.25000000,23544.85000000,23621.55000000,35.46678800,1677714299999,837274.34727434,936,17.92341600,423123.48422145
1677714300000,23621.91000000,23668.95000000,23619.59000000,23629.08000000,17.38326000,1677715199999,411002.06598257,636,6.24313300,147622.28828036
1677715200000,23628.02000000,23664.15000000,23610.99000000,23627.16000000,14.77137700,1677716099999,349118.24012205,486,7.54690800,178377.83723355
1677716100000,23626.40000000,23797.20000000,23619.24000000,23694.69000000,52.23817700,1677716999999,1239594.22050682,1301,27.70101900,657290.08393618
1677717000000,23693.48000000,23712.28000000,23642.70000000,23666.04000000,12.91557500,1677717899999,305803.96667236,445,4.95441300,117315.42050113
1677717900000,23662.65000000,23662.83000000,23595.34000000,23600.28000000,7.01589100,1677718799999,165742.90920839,346,3.04357500,71889.74664991
1677718800000,23606.28000000,23636.52000000,23569.23000000,23628.67000000,17.45054600,1677719699999,411918.62984661,601,8.35482900,197205.94349827
1677719700000,23627.99000000,23636.10000000,23536.56000000,23556.62000000,21.59148900,1677720599999,509315.23724710,623,11.16823900,263476.78206203
1677720600000,23552.41000000,23583.26000000,23449.54000000,23489.53000000,38.12733100,1677721499999,896493.05694807,1049,15.90045100,373862.74451899
1677721500000,23489.64000000,23541.19000000,23474.79000000,23515.79000000,7.22930100,1677722399999,169993.75984968,286,3.86816000,90955.51942635
1677722400000,23516.68000000,23543.42000000,23502.42000000,23527.35000000,12.41811300,1677723299999,292132.75511990,341,6.82907000,160643.68718999
1677723300000,23523.87000000,23538.30000000,23474.30000000,23536.38000000,17.17712900,1677724199999,403844.86517403,517,9.02584700,212192.66717617
1677724200000,23538.26000000,23538.30000000,23449.77000000,23461.58000000,11.35447200,1677725099999,266819.38766611,406,5.52116700,129764.57491095
1677725100000,23462.09000000,23508.20000000,23455.54000000,23495.72000000,12.60520500,1677725999999,296025.53084369,445,6.74431600,158399.61352427
1677726000000,23494.19000000,23506.85000000,23425.61000000,23487.67000000,23.99975900,1677726899999,563264.90154728,675,12.35164400,289908.32903112
1677726900000,23485.27000000,23506.40000000,23472.37000000,23498.52000000,15.93656600,1677727799999,374375.28474183,436,5.43157900,127623.25073885
1677727800000,23501.14000000,23502.91000000,23473.38000000,23491.58000000,8.42645800,1677728699999,197947.97135417,284,4.07160700,95651.64620589
1677728700000,23492.07000000,23513.62000000,23470.28000000,23493.22000000,4.81458500,1677729599999,113110.20051119,206,2.66564300,62625.20891156
1677729600000,23491.93000000,23500.36000000,23478.16000000,23486.84000000,7.89141500,1677730499999,185367.98120279,207,4.52078900,106195.57066878
1677730500000,23488.21000000,23498.41000000,23468.98000000,23483.89000000,7.36142500,1677731399999,172870.87341724,243,3.56921500,83816.29960976
1677731400000,23481.87000000,23520.66000000,23481.87000000,23517.34000000,7.91953100,1677732299999,186151.90027598,260,3.72753100,87612.10875113
1677732300000,23518.01000000,23543.80000000,23510.86000000,23534.50000000,4.58445300,1677733199999,107843.64005623,173,2.69626400,63427.17209279
1677733200000,23535.53000000,23542.37000000,23477.11000000,23483.88000000,4.63010900,1677734099999,108842.67913168,167,1.64044500,38577.17829829
1677734100000,23487.79000000,23503.62000000,23478.93000000,23480.34000000,5.42457000,1677734999999,127421.84852567,198,2.39916200,56357.48068282
1677735000000,23475.68000000,23490.73000000,23440.19000000,23458.05000000,7.60024900,1677735899999,178329.18339798,264,3.68364500,86435.79484079
1677735900000,23455.11000000,23467.10000000,23414.78000000,23444.99000000,9.56039500,1677736799999,224120.73356230,318,5.29041300,124030.45761161
1677736800000,23446.87000000,23455.22000000,23376.89000000,23419.70000000,13.37743300,1677737699999,313295.19346494,427,6.17394400,144609.98358473
1677737700000,23417.30000000,23469.66000000,23395.62000000,23461.52000000,4.62239000,1677738599999,108384.23135509,190,3.04789000,71467.56129833
1677738600000,23460.24000000,23466.99000000,23445.32000000,23456.14000000,4.63257200,1677739499999,108655.64676353,177,2.86397800,67175.10329902
